dataset	method	frequency_hz	snr_db	seed	reference_arrival_sample	reference_arrival_ms	pick_sample	signed_error_samples	error_samples	signed_error_ms	error_ms	success	waveform	noise_type
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	291			3	3	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	292			4	4	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	295			7	7	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	293			5	5	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
synthetic	AM-FCM	100	-2		288	288	294			6	6	TRUE	ricker	WGN
